target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
8959,Manuel Neuer,802133,Luca Zidane,G,4,3,192,132,0.973778279628118,0.8639035695728534,0.9121748083100705,0.9801546741957279,0.9663282485149263,4.761904761904761,0.9788386500940742,0.9461611469096596,9,97.3778279628118,86.39035695728535,91.21748083100705,98.01546741957279,96.63282485149263,97.88386500940743,94.61611469096596
8959,Manuel Neuer,28381,Fernando Muslera,G,4,3,192,107,0.9854421728007704,0.8654040386648443,0.9244633083305762,0.926487797842931,0.9663282485149263,4.761904761904761,0.9347439071604899,0.9459506125344757,10,98.54421728007704,86.54040386648443,92.44633083305762,92.6487797842931,96.63282485149263,93.47439071604899,94.59506125344757
12994,Lionel Messi,876600,Mousa Tamari,F,6,3,485,90,0.905755975555855,0.8070125132051917,0.9287707387573552,0.8920268324985433,0.8484771183171684,21.428571428571427,0.993769193838002,0.8884725631523142,1,90.5755975555855,80.70125132051918,92.87707387573552,89.20268324985433,84.84771183171685,99.3769193838002,88.84725631523142
12994,Lionel Messi,836705,Kai Havertz,F,6,4,485,221,0.8899924677560754,0.7602318682973752,0.8721674423995999,0.9367155840352324,0.8447808951142226,21.951296326887825,0.9608119006363292,0.8682105499685236,2,88.99924677560755,76.02318682973753,87.21674423996,93.67155840352324,84.47808951142225,96.08119006363292,86.82105499685237
12994,Lionel Messi,914213,Luis Javier Suárez,F,6,5,485,132,0.8772103742145715,0.7663787115432174,0.8308979409472637,0.9583718525145623,0.939297386742943,8.58464589396188,0.9896902573526,0.8672572909668891,3,87.72103742145715,76.63787115432173,83.08979409472637,95.83718525145622,93.9297386742943,98.96902573525999,86.72572909668891
12994,Lionel Messi,352296,Breel Embolo,F,6,6,485,201,0.8821225138545163,0.7565073525224473,0.8263441374307569,0.9265296616991624,0.8870615121368437,15.971914124998492,0.9681435277647964,0.8604103593398216,4,88.21225138545164,75.65073525224473,82.63441374307568,92.65296616991624,88.70615121368436,96.81435277647964,86.04103593398216
12994,Lionel Messi,804508,Viktor Gyökeres,F,6,4,485,162,0.853242955744388,0.7170580247319014,0.8293179857649189,0.8601229870722831,0.8989847455447789,14.285714285714285,0.9724175111906952,0.8325472929390682,5,85.3242955744388,71.70580247319013,82.93179857649189,86.01229870722831,89.89847455447789,97.24175111906952,83.25472929390682
12994,Lionel Messi,845286,Ismaïla Sarr,F,6,4,485,180,0.8467389397851997,0.7132575570091207,0.8543083191620231,0.8873004921964835,0.8989847455447789,14.285714285714285,0.9476069849778962,0.8325114489564085,6,84.67389397851997,71.32575570091207,85.43083191620231,88.73004921964835,89.89847455447789,94.76069849778962,83.25114489564085
12994,Lionel Messi,935564,Jonathan David,F,6,5,485,222,0.8381445785099803,0.7340034651596765,0.8211048874683364,0.9146643793676328,0.8870615121368437,15.971914124998492,0.968304404560156,0.8322182048053725,7,83.81445785099802,73.40034651596766,82.11048874683364,91.46643793676328,88.70615121368436,96.8304404560156,83.22182048053725
12994,Lionel Messi,976104,Federico Viñas,F,6,3,485,85,0.8223760289337877,0.70574592897717,0.9249086864155543,0.900826739395782,0.8785947734858861,17.169291787923754,0.9817637253892868,0.8279286677872202,8,82.23760289337876,70.574592897717,92.49086864155544,90.0826739395782,87.85947734858861,98.17637253892867,82.79286677872201
12994,Lionel Messi,1022170,Evidence Makgopa,F,6,4,485,119,0.8351879525621312,0.7003859595946701,0.9432959095972333,0.8240270444243233,0.8785947734858861,17.169291787923754,0.972367975287713,0.8269516010408353,9,83.51879525621312,70.038595959467,94.32959095972333,82.40270444243232,87.85947734858861,97.2367975287713,82.69516010408353
12994,Lionel Messi,115665,Cédric Bakambu,F,6,3,485,76,0.8310231081885945,0.7177903080312922,0.8063736321060173,0.927173802195294,0.89352057250001,15.058465048420851,0.9670412818777536,0.8254524518495752,10,83.10231081885945,71.77903080312922,80.63736321060173,92.7173802195294,89.35205725000101,96.70412818777537,82.54524518495752
